EndoOrInsert	Chromosome	Position	NormalizedDepth
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1939	0.219512195122
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1940	0.219512195122
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1941	0.243902439024
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1942	0.243902439024
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1943	0.243902439024
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1944	0.243902439024
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1945	0.243902439024
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1946	0.268292682927
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1947	0.268292682927
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1948	0.268292682927
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1949	0.268292682927
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1950	0.268292682927
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1951	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1952	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1953	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1954	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1955	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1956	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1957	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1958	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1959	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1960	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1961	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1962	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1963	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1964	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1965	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1966	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1967	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1968	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1969	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1970	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1971	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1972	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1973	0.268292682927
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1974	0.268292682927
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1975	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1976	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1977	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1978	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1979	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1980	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1981	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1982	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1983	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1984	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1985	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1986	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1987	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1988	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1989	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1990	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1991	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1992	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1993	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1994	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1995	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1996	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1997	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1998	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	1999	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2000	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2001	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2002	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2003	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2004	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2005	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2006	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2007	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2008	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2009	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2010	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2011	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2012	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2013	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2014	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2015	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2016	0.463414634146
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2017	0.512195121951
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2018	0.585365853659
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2019	0.585365853659
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2020	0.585365853659
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2021	0.585365853659
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2022	0.585365853659
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2023	0.585365853659
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2024	0.585365853659
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2025	0.585365853659
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2026	0.585365853659
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2027	0.585365853659
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2028	0.585365853659
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2029	0.585365853659
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2030	0.585365853659
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2031	0.243902439024
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2032	0.536585365854
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2033	0.536585365854
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2034	0.536585365854
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2035	0.487804878049
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2036	0.463414634146
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2037	0.439024390244
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2038	0.390243902439
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2039	0.390243902439
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2040	0.390243902439
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2041	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2042	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2043	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2044	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2045	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2046	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2047	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2048	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2049	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2050	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2051	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2052	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2053	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2054	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2055	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2056	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2057	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2058	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2059	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2060	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2061	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2062	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2063	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2064	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2065	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2066	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2067	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2068	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2069	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2070	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2071	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2072	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2073	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2074	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2075	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2076	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2077	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2078	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2079	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2080	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2081	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2082	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2083	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2084	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2085	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2086	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2087	0.268292682927
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2088	0.268292682927
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2089	0.268292682927
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2090	0.268292682927
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2091	0.268292682927
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2092	0.268292682927
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2093	0.268292682927
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2094	0.243902439024
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2095	0.243902439024
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2096	0.268292682927
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2097	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2098	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2099	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2100	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2101	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2102	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2103	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2104	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2105	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2106	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2107	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2108	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2109	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2110	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2111	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2112	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2113	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2114	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2115	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2116	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2117	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2118	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2119	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2120	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2121	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2122	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2123	0.390243902439
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2124	0.390243902439
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2125	0.390243902439
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2126	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2127	0.365853658537
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2128	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2129	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2130	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2131	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2132	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2133	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2134	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2135	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2136	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2137	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2138	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2139	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2140	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2141	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2142	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2143	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2144	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2145	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2146	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2147	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2148	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2149	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2150	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2151	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2152	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2153	0.317073170732
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2154	0.292682926829
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2155	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2156	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2157	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2158	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2159	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2160	0.341463414634
TransgeneInsert	ie1-dsRed_WholePlasmidSequence_2001start	2161	0.341463414634
